Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2014,New Jersey,Hispanic,23903,65240,285.0
2014,New Jersey,Asian or Pacific Islander,23903,65240,58.0
2014,New Jersey,"Black, non-Hispanic",23903,65240,567.0
2014,New Jersey,"White, non-Hispanic",23903,65240,5214.0
2014,New Jersey,Female,23903,65240,3192.0
2015,New Jersey,Female,25232,68360,3318.0
2015,New Jersey,Male,25232,68360,2818.0
2015,New Jersey,"Black, non-Hispanic",25232,68360,596.0
2015,New Jersey,Overall,25232,68360,6136.0
2015,New Jersey,Hispanic,25232,68360,297.0
2015,New Jersey,"White, non-Hispanic",25232,68360,5174.0
2015,New Jersey,Asian or Pacific Islander,25232,68360,63.0
2016,New Jersey,Male,26112,68470,2721.0
2016,New Jersey,"Black, non-Hispanic",26112,68470,627.0
2016,New Jersey,Overall,26112,68470,5997.0
2016,New Jersey,Asian or Pacific Islander,26112,68470,67.0
2016,New Jersey,Hispanic,26112,68470,288.0
2016,New Jersey,"White, non-Hispanic",26112,68470,5009.0
2016,New Jersey,Female,26112,68470,3276.0
2017,New Jersey,Overall,26658,71240,6250.0
2017,New Jersey,Overall,26658,73000,6250.0
2017,New Jersey,"Black, non-Hispanic",26658,71240,563.0
2017,New Jersey,"Black, non-Hispanic",26658,73000,563.0
2017,New Jersey,Hispanic,26658,71240,295.0
2017,New Jersey,Hispanic,26658,73000,295.0
2017,New Jersey,Male,26658,71240,2874.0
2017,New Jersey,Male,26658,73000,2874.0
2017,New Jersey,Asian or Pacific Islander,26658,71240,79.0
2017,New Jersey,Asian or Pacific Islander,26658,73000,79.0
2017,New Jersey,Female,26658,71240,3376.0
2017,New Jersey,Female,26658,73000,3376.0
2017,New Jersey,"White, non-Hispanic",26658,71240,5303.0
2017,New Jersey,"White, non-Hispanic",26658,73000,5303.0
2018,New Jersey,Female,27135,74180,3243.0
2018,New Jersey,Asian or Pacific Islander,27135,74180,103.0
2018,New Jersey,"Black, non-Hispanic",27135,74180,646.0
2018,New Jersey,Overall,27135,74180,6126.0
2018,New Jersey,Hispanic,27135,74180,317.0
2018,New Jersey,Male,27135,74180,2883.0
2018,New Jersey,"White, non-Hispanic",27135,74180,5058.0
2019,New Jersey,Hispanic,29107,87730,331.0
2019,New Jersey,"White, non-Hispanic",29107,87730,4830.0
2019,New Jersey,Male,29107,87730,2801.0
2019,New Jersey,"Black, non-Hispanic",29107,87730,647.0
2019,New Jersey,Female,29107,87730,3117.0
2019,New Jersey,Asian or Pacific Islander,29107,87730,101.0
2019,New Jersey,Overall,29107,87730,5918.0
2020,New Jersey,Female,29492,85550,3334.0
2020,New Jersey,Male,29492,85550,3009.0
2020,New Jersey,Asian or Pacific Islander,29492,85550,107.0
2020,New Jersey,"Black, non-Hispanic",29492,85550,752.0
2020,New Jersey,Overall,29492,85550,6343.0
2020,New Jersey,Hispanic,29492,85550,352.0
2020,New Jersey,"White, non-Hispanic",29492,85550,5124.0
2011,New Mexico,Female,5902,41980,842.0
2011,New Mexico,"White, non-Hispanic",5902,41980,1332.0
2011,New Mexico,Hispanic,5902,41980,417.0
2011,New Mexico,Male,5902,41980,960.0
2011,New Mexico,American Indian or Alaska Native,5902,41980,24.0
2011,New Mexico,Overall,5902,41980,1802.0
2012,New Mexico,Overall,5972,43420,1796.0
2012,New Mexico,"White, non-Hispanic",5972,43420,1321.0
2012,New Mexico,Hispanic,5972,43420,410.0
2012,New Mexico,"Black, non-Hispanic",5972,43420,24.0
2012,New Mexico,Male,5972,43420,978.0
2012,New Mexico,American Indian or Alaska Native,5972,43420,31.0
2012,New Mexico,Female,5972,43420,818.0
2013,New Mexico,"Black, non-Hispanic",6053,40170,22.0
2013,New Mexico,"Black, non-Hispanic",6053,42130,22.0
2013,New Mexico,Male,6053,40170,938.0
2013,New Mexico,Male,6053,42130,938.0
2013,New Mexico,American Indian or Alaska Native,6053,40170,39.0
2013,New Mexico,American Indian or Alaska Native,6053,42130,39.0
2013,New Mexico,Overall,6053,40170,1860.0
2013,New Mexico,Overall,6053,42130,1860.0
2013,New Mexico,Hispanic,6053,40170,398.0
2013,New Mexico,Hispanic,6053,42130,398.0
2013,New Mexico,Female,6053,40170,922.0
2013,New Mexico,Female,6053,42130,922.0
2013,New Mexico,"White, non-Hispanic",6053,40170,1388.0
2013,New Mexico,"White, non-Hispanic",6053,42130,1388.0
2014,New Mexico,Overall,7615,46690,1902.0
2014,New Mexico,"Black, non-Hispanic",7615,46690,21.0
2014,New Mexico,Male,7615,46690,980.0
2014,New Mexico,Hispanic,7615,46690,437.0
2014,New Mexico,American Indian or Alaska Native,7615,46690,38.0
2014,New Mexico,"White, non-Hispanic",7615,46690,1386.0
2014,New Mexico,Female,7615,46690,922.0
2015,New Mexico,Hispanic,8917,45120,475.0
2015,New Mexico,Female,8917,45120,911.0
2015,New Mexico,"White, non-Hispanic",8917,45120,1352.0
2015,New Mexico,"Black, non-Hispanic",8917,45120,24.0
2015,New Mexico,Male,8917,45120,1001.0
2015,New Mexico,Overall,8917,45120,1912.0
2015,New Mexico,American Indian or Alaska Native,8917,45120,37.0
2016,New Mexico,"Black, non-Hispanic",8913,48450,29.0
2016,New Mexico,"White, non-Hispanic",8913,48450,1358.0
2016,New Mexico,American Indian or Alaska Native,8913,48450,39.0
2016,New Mexico,Hispanic,8913,48450,474.0
2016,New Mexico,Male,8913,48450,1054.0
2016,New Mexico,Female,8913,48450,865.0
2016,New Mexico,Overall,8913,48450,1919.0
2017,New Mexico,Overall,8905,45600,1926.0
2017,New Mexico,Overall,8905,47860,1926.0
2017,New Mexico,"Black, non-Hispanic",8905,45600,34.0
2017,New Mexico,"Black, non-Hispanic",8905,47860,34.0
2017,New Mexico,Female,8905,45600,861.0
2017,New Mexico,Female,8905,47860,861.0
2017,New Mexico,Male,8905,45600,1065.0
2017,New Mexico,Male,8905,47860,1065.0
2017,New Mexico,American Indian or Alaska Native,8905,45600,38.0
2017,New Mexico,American Indian or Alaska Native,8905,47860,38.0
2017,New Mexico,Hispanic,8905,45600,507.0
2017,New Mexico,Hispanic,8905,47860,507.0
2017,New Mexico,"White, non-Hispanic",8905,45600,1324.0
2017,New Mexico,"White, non-Hispanic",8905,47860,1324.0
2018,New Mexico,Overall,9034,48280,2084.0
2018,New Mexico,American Indian or Alaska Native,9034,48280,35.0
2018,New Mexico,Hispanic,9034,48280,494.0
2018,New Mexico,"White, non-Hispanic",9034,48280,1500.0
2018,New Mexico,"Black, non-Hispanic",9034,48280,34.0
2018,New Mexico,Female,9034,48280,967.0
2018,New Mexico,Male,9034,48280,1117.0
2019,New Mexico,"Black, non-Hispanic",9416,53110,36.0
2019,New Mexico,Female,9416,53110,974.0
2019,New Mexico,Overall,9416,53110,2077.0
2019,New Mexico,American Indian or Alaska Native,9416,53110,43.0
2019,New Mexico,Male,9416,53110,1103.0
2019,New Mexico,Hispanic,9416,53110,531.0
2019,New Mexico,"White, non-Hispanic",9416,53110,1439.0
2020,New Mexico,Male,10469,50910,1327.0
2020,New Mexico,Hispanic,10469,50910,667.0
2020,New Mexico,American Indian or Alaska Native,10469,50910,55.0
2020,New Mexico,"Black, non-Hispanic",10469,50910,44.0
2020,New Mexico,Female,10469,50910,1116.0
2020,New Mexico,"White, non-Hispanic",10469,50910,1649.0
2020,New Mexico,Overall,10469,50910,2443.0
2011,New York,"White, non-Hispanic",100988,50640,11500.0
2011,New York,Hispanic,100988,50640,612.0
2011,New York,Male,100988,50640,6453.0
2011,New York,Female,100988,50640,6970.0
2011,New York,"Black, non-Hispanic",100988,50640,977.0
2011,New York,American Indian or Alaska Native,100988,50640,21.0
2011,New York,Asian or Pacific Islander,100988,50640,182.0
2011,New York,Overall,100988,50640,13423.0
2012,New York,Male,98360,47680,6367.0
2012,New York,Female,98360,47680,7045.0
2012,New York,Hispanic,98360,47680,632.0
2012,New York,Asian or Pacific Islander,98360,47680,191.0
2012,New York,"Black, non-Hispanic",98360,47680,1033.0
2012,New York,"White, non-Hispanic",98360,47680,11413.0
2012,New York,Overall,98360,47680,13412.0
2013,New York,"Black, non-Hispanic",98826,49970,1129.0
2013,New York,"Black, non-Hispanic",98826,53840,1129.0
2013,New York,Male,98826,49970,6302.0
2013,New York,Male,98826,53840,6302.0
2013,New York,American Indian or Alaska Native,98826,49970,24.0
2013,New York,American Indian or Alaska Native,98826,53840,24.0
2013,New York,Asian or Pacific Islander,98826,49970,187.0
2013,New York,Asian or Pacific Islander,98826,53840,187.0
2013,New York,"White, non-Hispanic",98826,49970,11189.0
2013,New York,"White, non-Hispanic",98826,53840,11189.0
2013,New York,Hispanic,98826,49970,598.0
2013,New York,Hispanic,98826,53840,598.0
2013,New York,Female,98826,49970,6952.0
2013,New York,Female,98826,53840,6952.0
2013,New York,Overall,98826,49970,13254.0
2013,New York,Overall,98826,53840,13254.0
2014,New York,"White, non-Hispanic",106713,54310,10521.0
2014,New York,Asian or Pacific Islander,106713,54310,226.0
2014,New York,American Indian or Alaska Native,106713,54310,22.0
2014,New York,Overall,106713,54310,12572.0
2014,New York,Hispanic,106713,54310,646.0
2014,New York,Male,106713,54310,6138.0
2014,New York,"Black, non-Hispanic",106713,54310,1008.0
2014,New York,Female,106713,54310,6434.0
2015,New York,Male,111828,58010,6198.0
2015,New York,"Black, non-Hispanic",111828,58010,1065.0
2015,New York,Female,111828,58010,6887.0
2015,New York,"White, non-Hispanic",111828,58010,10937.0
2015,New York,Asian or Pacific Islander,111828,58010,220.0
2015,New York,Overall,111828,58010,13085.0
2015,New York,American Indian or Alaska Native,111828,58010,20.0
2015,New York,Hispanic,111828,58010,675.0
2016,New York,Hispanic,114453,61440,698.0
2016,New York,Male,114453,61440,6291.0
2016,New York,"Black, non-Hispanic",114453,61440,1153.0
2016,New York,Overall,114453,61440,13019.0
2016,New York,Female,114453,61440,6728.0
2016,New York,American Indian or Alaska Native,114453,61440,23.0
2016,New York,"White, non-Hispanic",114453,61440,10747.0
2016,New York,Asian or Pacific Islander,114453,61440,232.0
2017,New York,Male,130377,61540,6587.0
2017,New York,Male,130377,62450,6587.0
2017,New York,American Indian or Alaska Native,130377,61540,24.0
2017,New York,American Indian or Alaska Native,130377,62450,24.0
2017,New York,Asian or Pacific Islander,130377,61540,244.0
2017,New York,Asian or Pacific Islander,130377,62450,244.0
2017,New York,"Black, non-Hispanic",130377,61540,1170.0
2017,New York,"Black, non-Hispanic",130377,62450,1170.0
2017,New York,"White, non-Hispanic",130377,61540,11038.0
2017,New York,"White, non-Hispanic",130377,62450,11038.0
2017,New York,Female,130377,61540,6848.0
2017,New York,Female,130377,62450,6848.0
2017,New York,Overall,130377,61540,13435.0
2017,New York,Overall,130377,62450,13435.0
2017,New York,Hispanic,130377,61540,755.0
2017,New York,Hispanic,130377,62450,755.0
2018,New York,"Black, non-Hispanic",130545,67270,1250.0
2018,New York,Overall,130545,67270,13472.0
2018,New York,Asian or Pacific Islander,130545,67270,237.0
2018,New York,Hispanic,130545,67270,786.0
2018,New York,"White, non-Hispanic",130545,67270,11007.0
2018,New York,Female,130545,67270,6997.0
2018,New York,American Indian or Alaska Native,130545,67270,25.0
2018,New York,Male,130545,67270,6475.0
2019,New York,"Black, non-Hispanic",127959,71850,1291.0
2019,New York,Male,127959,71850,6441.0
2019,New York,Female,127959,71850,6847.0
2019,New York,Asian or Pacific Islander,127959,71850,244.0
2019,New York,Overall,127959,71850,13288.0
2019,New York,American Indian or Alaska Native,127959,71850,35.0
2019,New York,Hispanic,127959,71850,783.0
2019,New York,"White, non-Hispanic",127959,71850,10780.0
2020,New York,Hispanic,131000,68660,1065.0
2020,New York,"White, non-Hispanic",131000,68660,11723.0
2020,New York,Female,131000,68660,7571.0
2020,New York,American Indian or Alaska Native,131000,68660,40.0
2020,New York,Asian or Pacific Islander,131000,68660,339.0
2020,New York,Male,131000,68660,7440.0
2020,New York,"Black, non-Hispanic",131000,68660,1643.0
2020,New York,Overall,131000,68660,15011.0
2011,North Carolina,"White, non-Hispanic",21267,45210,7883.0
2011,North Carolina,Overall,21267,45210,9045.0
2011,North Carolina,American Indian or Alaska Native,21267,45210,87.0
2011,North Carolina,Hispanic,21267,45210,24.0
2011,North Carolina,Female,21267,45210,4506.0
2011,North Carolina,Male,21267,45210,4539.0
2011,North Carolina,"Black, non-Hispanic",21267,45210,1037.0
2012,North Carolina,American Indian or Alaska Native,21678,41550,74.0
2012,North Carolina,Male,21678,41550,4687.0
2012,North Carolina,"Black, non-Hispanic",21678,41550,1105.0
2012,North Carolina,"White, non-Hispanic",21678,41550,8046.0
2012,North Carolina,Female,21678,41550,4583.0
2012,North Carolina,Hispanic,21678,41550,30.0
2012,North Carolina,Overall,21678,41550,9270.0
2013,North Carolina,Hispanic,22306,46340,24.0
2013,North Carolina,Hispanic,22306,41210,24.0
2013,North Carolina,Male,22306,46340,4839.0
2013,North Carolina,Male,22306,41210,4839.0
2013,North Carolina,Overall,22306,46340,9565.0
